CODIGO	CLAVE	DESCRIPCION	
01502506	MO21/2AKRON	"MONITOR OMEGA XP 4"" X 1250 GPM AKRON CONTRA INCENDIO CON BASE BRIDADA RF 150# DE 4"" ENTRADA Y SALIDA ROSC. MACHO NSHT DE 2 1/2"""	
01502507	TCA1-8	"TUERCA HEXAGONAL PESADA DE 1"" -8 ASTM A 194 2H"	
01502508	TCA3/4-5	"TUERCA HEXAGONAL PESADA DE 3/4""- 5 ASTM A 194 2H"	
01502509	EMP4150316	"EMPAQUE PURO LAMINADO FLEXIBLE A/INOX. T 316 DE 1/16"" PARA BRIDA 4"" "	
01502510	EMP6150316	"EMPAQUE PURO LAMINADO FLEXIBLE A/INOX. T 316 DE 1/16"" PARA BRIDA 6"" "	
01121360	TEME8X6F920	"TEE MECANICA RANURADA VICTAULIC FIGURA 920 DE 203 X 152 MM. (8"" X 6"")"	
01121361	TEME8X6F920G	"TEE MECANICA RANURADA VICTAULIC FIGURA 920 DE 203 X 152 MM.GALV.(8"" x 6"")"	
01121362	TEME6X1F920R	"TEE MECANICA ROSCADA VICTAULIC FIGURA 920 DE 152 X 025 MM. (6"" x 1"")"	
01121363	CP12F009	"COPLE RIGIDO EZ LIGERO VICTAULIC FIG. 009 DE 305 MM. FIRELOCK (12"")"	
01121364	TE11/4F20E	"TEE VICTAULIC FIGURA 20 DE 032 MM. (1 1/4"")"	
01620658	CCPVC11/490O80CORZAN	"CODO DE CPVC CORZAN DE 032 MM. (11/4"" X 90o CED. 80)  "	
01620659	CPCPVC1/280CORZAN	"COPLE CPVC  CORZAN  CED.80 DE 012 MM. (1/2"")"	
01620660	TUUCPVC3/480	"TUERCA UNION DE CPVC CED.80  DE 3/4"""	
01620661	TUUCPVC180	"TUERCA UNION DE CPVC CED.80  DE 1"""	
01620662	TUUCPVC11/480	"TUERCA UNION DE CPVC CED.80  DE 1 1/4"""	
01620663	TUUCPVC11/280	"TUERCA UNION DE CPVC CED.80  DE 1 1/2"""	
01620664	TUUCPVC280	"TUERCA UNION DE CPVC CED.80  DE 2"""	
01620665	TUUCPVC1/280	"TUERCA UNION DE CPVC CED.80 DE 1/2"""	
01620666	CCPVC3/445O80	"CODO LISO 45o DE CPVC CED.80  DE 018 MM. 3/4"")"	
01620667	CCPVC1/245O80	"CODO LISO 45o DE CPVC CED.80 DE 012 MM. (1/2"")  "	
01620668	CCPVC11/245O80	"CODO DE CPVC  DE 038 MM. (1 1/2"" X 45o CED. 80)"	
01620669	CCPVC245O80	"CODO CEM. 45o DE CPVC CED.80 DE 051 MM. (2"")"	
01121365	C3/490O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 019 MM. GALV. (3/4"" X 90o 150 LBS.)"	
01121366	C190O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 025 MM. GALV. (1"" X 90o 150 LBS.)"	
01121367	C11/490O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 032 MM.GALV. (1 1/4"" X 90o 150 LBS.)"	
01121368	C11/290O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 038 MM.GALV. (1 1/2"" X 90° 150LBS)"	
01121369	C290O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 051 MM. GALV. (2"" X 90o 150 LBS.)"	
01121370	C21/290O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 064 MM.GALV. (2 1/2"" X 90o 150 LBS.)"	
01121371	C390O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 076 MM. GALV. (3"" X 90o 150 LBS.)"	
01121372	TE11/2150GP	"TEE DE HIERRO MALEABLE 10.5 KGS. DE 038 MM. GALV. (1 1/2"" 150 LBS.)"	
01121373	TE11/2150GP	"TEE DE HIERRO MALEABLE 10.5 KGS. DE 038 MM. GALV. (1 1/2"" 150 LBS.)"	
01121374	TE4150GP	"TEE DE HIERRO MALEABLE 10.5 KGS. DE 102 MM. GALV. (4"" 150 LBS.)"	
01121375	YGR11/2150GP	"Y GRIEGA GALVANIZADA DE 038 MM. (11/2"" 150LBS)"	
01121376	RB11/2X1/2150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 038 X 013 MM.  GALV. (1 1/2"" x 1/2"" 150 LBS.)"	
01121377	RB3X11/2150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 076 X 038 MM. GALV. (3"" X 1 1/2"" 150 LBS.)"	
01121378	RB4X3150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 102 X 076 MM. GALV. (4"" X 3"" 150 LBS.)"	
01121379	TUU11/2150GP	"TUERCA UNION DE HIERRO MALEABLE 10.5 KGS. DE 038 MM. GALV. (1 1/2"" 150 LBS.)"	
01121380	TUU4150GP	"TUERCA UNION DE HIERRO MALEABLE 10.5 KGS. DE 102 MM. GALV. (4"" 150 LBS.)"	
01121381	TE11/2150GP	"TEE DE HIERRO MALEABLE 10.5 KGS. DE 038 MM. GALV. (1 1/2"" 150 LBS.)"	
01121382	RCA4X3150GP		
01121383	TE1150GP	"TEE DE HIERRO MALEABLE 10.5 KGS. DE 025 MM. GALV. (1"" 150 LBS.)"	
01121384	TE11/4150GP	"TEE DE HIERRO MALEABLE 10.5 KGS. DE 032 MM. GALV. (1 1/4"" 150 LBS.)"	
01121385	CP21/2150GP	"COPLE DE ACERO 10.5 KGS. DE 064 MM. GALV. (2 1/2"" 150 LBS.)"	
01302352	TSC31/280TM	"COD. ART. R03120003 TUBO DE ACERO AL CARBON SIN COSTURA 101.6 X 08.1 MM. (3 1/2"" CED. 80)"	
01402418	VCO12BYP	"VALV. COMPUERTA C/BASE P/POSTE INDICADOR UL/FM WEFLO (12"")"	
01121386	TEME21/2X11/4F920E	"TEE MECANICA RANURADA VICTAULIC FIGURA 920 DE 064 X 032 MM. (2 1/2"" X 1 1/4"")"	
01121387	TEME3X11/4F920E	"TEE MECANICA RANURADA VICTAULIC FIGURA 920 DE 076 X 032 MM. (3"" X 11/4"")"	
01121388	TEME4X1F920RE	"TEE MECANICA ROSCADA VICTAULIC FIGURA 920 DE 102 X 025 MM. (4"" X 1"")"	
01502511	NISC11/4X2480	"NIPLE DE ACERO AL CARBON SIN COSTURA DE 032 X 610 MM. (1 1/4"" X 24"" CED. 80)"	
01502512	NISC11/4X580	"NIPLE DE ACERO AL CARBON SIN COSTURA DE 032 X 127 MM. (1 1/4"" X 5"" CED. 80)"	
01502513	NISC11/4X13.880	"NIPLE DE ACERO AL CARBON SIN COSTURA DE 032 X 351 MM. (1 1/4"" X 13.8"" CED. 80)"	
01402419	VCO8BYP	"VALV. COMPUERTA C/BASE P/POSTE INDICADOR UL/FM WEFLO (8"")"	
01502514	NICC2X1240G	"NIPLE DE ACERO GALVANIZADO CON COSTURA DE (2"" x 12"" CED. 40)"	
01121389	C1/445O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 006 MM. (1/4"" X 45o 150 LBS.)"	
01121390	C1/490O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 006 MM. (1/4"" X 90o 150 LBS.)"	
01121391	C3/890O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 010 MM. (3/8"" X 90o 150 LBS.)"	
01121392	C1/245O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 013 MM. (1/2"" X 45o 150 LBS.)"	
01121393	C1/290O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 013 MM. (1/2"" X 90 150 LBS.)"	
01121394	C3/445O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 019 MM. (3/4"" X 45o 150 LBS.)"	
01121395	C3/490O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 019 MM. (3/4"" X 90o 150 LBS.)"	
01121396	C145O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 025 MM. (1"" X 45o 150 LBS.)"	
01121397	C190O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 025 MM. (1"" X 90o 150 LBS.)"	
01121398	C11/445O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 032 MM. (1 1/4"" X 45o 150 LBS.)"	
01121399	C11/490O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 032 MM. (1 1/4"" X 90o 150 LBS.)"	
01121400	C11/245O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 038 MM. (1 1/2"" X 45o 150 LBS.)"	
01121401	C11/290O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 038 MM. (1 1/2"" X 90o 150 LBS.)"	
01121402	C245O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 051 MM. (2"" X 45o 150 LBS.)"	
01121403	C290O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 051 MM. (2"" X 90o 150 LBS.)"	
01121404	C21/245O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 064 MM. (2 1/2"" X 45o 150 LBS.)"	
01121405	C21/290O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 064 MM. (2 1/2"" X 90o 150 LBS.)"	
01121406	C345O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 076 MM. (3"" X 45o 150 LBS.)"	
01121407	C390O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 076 MM. (3"" X 90o 150 LBS.)"	
01121408	C445O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 102 MM. (4"" X 45o 150 LBS.)"	
01121409	C490O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 102 MM. (4"" X 90o 150 LBS.)"	
01121410	C690O150HMP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 152 MM. (6"" X 90o 150 LBS.)"	
01121411	C3/890O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 010 MM. GALV. (3/8"" X 90o 150 LBS.)"	
01121412	C445O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 102 MM. GALV. (4"" X 45o 150 LBS.)"	
01121413	C490O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 102 MM. GALV. (4"" X 90o 150 LBS.)"	
01121414	C1/245O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 013 MM. GALV. (1/2"" X 45o 150 LBS.)"	
01121415	C1/290O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 013 MM. GALV. (1/2"" X 90o 150 LBS.)"	
01121416	C690O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 152 MM. GALV.(6"" X 90o 150 LBS.)"	
01121417	C3/490O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 019 MM. GALV. (3/4"" X 90o 150 LBS.)"	
01121418	C3/445O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 019 MM. GALV. (3/4"" X 45o 150 LBS.)"	
01121419	C145O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 025 MM. GALV. (1"" X 45o 150 LBS.)"	
01121420	C190O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 025 MM. GALV. (1"" X 90o 150 LBS.)"	
01121421	C11/445O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 032 MM.GALV. (1 1/4"" X 45o 150 LBS.)"	
01121422	C11/490O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 032 MM.GALV. (1 1/4"" X 90o 150 LBS.)"	
01121423	C11/245O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 038 MM.GALV.(1 1/2"" X 45o 150 LBS.)"	
01121424	C11/290O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 038 MM.GALV. (1 1/2"" X 90o 150 LBS.)"	
01121425	C245O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 051 MM. GALV. (2"" X 45o 150 LBS.)"	
01121426	C290O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 051 MM. GALV. (2"" X 90o 150 LBS.)"	
01121427	C1/445O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 006 MM. GALV. (1/4"" X 45o 150 LBS.)"	
01121428	C1/490O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 006 MM. GALV. (1/4"" X 90o 150 LBS.)"	
01121429	C21/290O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 064 MM.GALV. (2 1/2"" X 90o 150 LBS.)"	
01121430	C345O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 076 MM. GALV. (3"" X 45o 150 LBS.)"	
01121431	C390O150GP	"CODO DE HIERRO MALEABLE 10.5 KGS. DE 076 MM. GALV. (3"" X 90o 150 LBS.)"	
01121432	C3/890O300HMP	"CODO DE HIERRO MALEABLE 21 KGS. DE 010 MM. (3/8"" X 90o 300 LBS.)"	
01121433	C1/245O300HMP	"CODO DE HIERRO MALEABLE 21 KGS. DE 013 MM. (1/2"" X 45o 300 LBS.)"	
01121434	C1/290O300HMP	"CODO DE HIERRO MALEABLE 21 KGS. DE 013 MM. (1/2"" X 90o 300 LBS.)"	
01121435	C3/490O300HMP	"CODO DE HIERRO MALEABLE 21 KGS. DE 019 MM. (3/4"" X 90o 300 LBS.)"	
01121436	C190O300HMP	"CODO DE HIERRO MALEABLE 21 KGS. DE 025 MM. (1"" X 90o 300 LBS.)"	
01121437	C11/490O300HMP	"CODO DE HIERRO MALEABLE 21 KGS. DE 032 MM. (1 1/4"" X 90o 300 LBS.)"	
01121438	C11/290O300HMP	"CODO DE HIERRO MALEABLE 21 KGS. DE 038 MM. (1 1/2"" X 90o 300 LBS.)"	
01121439	C1/290O300GP	"CODO DE HIERRO MALEABLE 21 KGS. DE 013 MM. GALV. (1/2"" X 90o 300 LBS.)"	
01121440	C11/290O300GP	"CODO DE HIERRO MALEABLE 21 KGS. DE 038 MM.GALV. (1 1/2"" X 90o 300 LBS.)"	
01121441	C245O300GP	"CODO DE HIERRO MALEABLE 21 KGS. DE 051 MM. GALV. (2"" X 45o 300 LBS.)"	
01121442	C290O300GP	"CODO DE HIERRO MALEABLE 21 KGS. DE 051 MM. GALV. (2"" X 90o 300 LBS.)"	
01121443	CP1/4150HMP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 006 MM. (1/4"" 150 LBS.)"	
01121444	CP3/8150HMP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 010 MM. (3/8"" 150 LBS.)"	
01121445	CP1/2150HMP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 013 MM. (1/2"" 150 LBS.)"	
01121446	CP3/4150HMP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 019 MM. (3/4"" 150 LBS.)"	
01121447	CP1150HMP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 025 MM. (1"" 150 LBS.)"	
01121448	CP11/4150HMP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 032 MM. (1 1/4"" 150 LBS.)"	
01121449	CP11/2150HMP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 038 MM. (1 1/2"" 150 LBS.)"	
01121450	CP2150HMP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 051 MM. (2"" 150 LBS.)"	
01121451	CP21/2150HMP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 064 MM. (2 1/2"" 150 LBS.)"	
01121452	CP3150HMP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 076 MM. (3"" 150 LBS.)"	
01121453	CP4150HMP	"COPLE DE HIERRO MALEABLE GALV 10.5 KGS. DE 102 MM. (4"" 150 LBS.)"	
01121454	CP3/8150GP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 010 MM. GALV. (3/8"" 150 LBS.)"	
01121455	CP1/2150GP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 013 MM. GALV. (1/2"" 150 LBS.)"	
01121456	CP3/4150GP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 019 MM. GALV. (3/4"" 150 LBS.)"	
01121457	CP1150GP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 025 MM. GALV. (1"" 150 LBS.)"	
01121458	CP11/2150GP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 038 MM. GALV. (1 1/2"" 150 LBS.)"	
01121459	CP2150GP	"COPLE DE HIERRO MALEABLE 10.5 KGS. DE 051 MM. GALV. (2"" 150 LBS.)"	
01121460	CP11/2300GP	"COPLE DE HIERRO MALEABLE 21 KGS. DE 038 MM. GALV. (1 1/2"" 300 LBS.)"	
01121461	CP1300HMP	"COPLE DE HIERRO MALEABLE 21 KGS. DE 025 MM. (1"" 300 LBS.)"	
01121462	CP11/2300HMP	"COPLE DE HIERRO MALEABLE 21 KGS. DE 038 MM. (1 1/2"" 300 LBS.)"	
01121463	CP2300HMP	"COPLE DE HIERRO MALEABLE 21 KGS. DE 051 MM. (2"" 300 LBS.)"	
01121464	CP11/4300GP	"COPLE DE HIERRO MALEABLE 21 KGS. DE 032 MM. GALV. (1 1/4"" 300 LBS.)"	
01121465	CP3/4300GP	"COPLE DE HIERRO MALEABLE 21 KGS. DE 019 MM. GALV. (3/4"" 300 LBS.)"	
01121466	CZ11/4150HMP	"CRUZ DE HIERRO MALEABLE 10.5 KGS. DE 032 MM. (1 1/4"" 150 LBS.)"	
01121467	CZ11/2150GP	"CRUZ DE HIERRO MALEABLE 10.5 KGS. DE 038 MM. GALV. (1 1/2"" 150 LBS.)"	
01121468	RB3/8X1/4150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 010 X 006 MM. GALV. (3/8"" X 1/4"" 150 LBS.)"	
01121469	RB4X2150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 102 X 051 MM. GALV. (4"" X 2"" 150 LBS.)"	
01121470	RB4X3150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 102 X 076 MM. GALV. (4"" X 3"" 150 LBS.)"	
01121471	RB1/2X3/8150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 013 X 010 MM. GALV. (1/2"" X 3/8"" 150 LBS.)"	
01121472	RB1/2X1/4150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 013 X 006 MM. GALV. (1/2"" X 1/4"" 150 LBS.)"	
01121473	RB3/4X1/2150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 019 X 013 MM. GALV. (3/4"" X 1/2"" 150 LBS.)"	
01121474	RB3/4X1/4150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 019 X 006 MM. GALV. (3/4"" X 1/4"" 150 LBS.)"	
01121475	RB1X3/8150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 025 X 010 MM. GALV. (1"" X 3/8"" 150 LBS.)"	
01121476	RB1X1/2150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 025 X 013 MM. GALV. (1"" X 1/2"" 150 LBS.)"	
01121477	RB1X3/4150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 025 X 019 MM. GALV. (1"" X 3/4"" 150 LBS.)"	
01121478	RB1X1/4150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 025 X 006 MM. GALV. (1"" X 1/4"" 150 LBS.)"	
01121479	RB11/4X1/2150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 032 X 013 MM. GALV. (1 1/4"" X 1/2"" 150 LBS.)"	
01121480	RB11/4X3/4150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 032 X 019 MM. GALV. (1 1/4"" X 3/4"" 150 LBS.)"	
01121481	RB11/4X1150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 032 X 025 MM. GALV. (1 1/4"" X 1"" 150 LBS.)"	
01121482	RB11/2X3/4150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 038 X 019 MM. GALV. (1 1/2"" X 3/4"" 150 LBS.)"	
01121483	RB11/2X1150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 038 X 025 MM. GALV. (1 1/2"" X 1"" 150 LBS.)"	
01121484	RB11/2X11/4150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 038 X 032 MM. GALV. (1 1/2"" X 1 1/4"" 150 LBS.)"	
01121485	RB2X1/2150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 051 X 013 MM. GALV. (2"" X 1/2"" 150 LBS.)"	
01121486	RB2X3/4150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 051 X 019 MM. GALV. (2"" X 3/4"" 150 LBS.)"	
01121487	RB2X1150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 051 X 025 MM. GALV. (2"" X 1"" 150 LBS.)"	
01121488	RB2X11/4150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 051 X 032 MM. (2"" X 1 1/4"" 150 LBS.)"	
01121489	RB2X11/2150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 051 X 038 MM. GALV. (2"" X 1 1/2"" 150 LBS.)"	
01121490	RB21/2X11/2150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 064 X 038 MM. GALV. (2 1/2"" X 11/2"" 150 LBS.)"	
01121491	RB3X1150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 076 X 025 MM. GALV. (3"" X 1"" 150 LBS.)"	
01121492	RB3X11/2150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 076 X 038 MM. GALV. (3"" X 1 1/2"" 150 LBS.)"	
01121493	RB3X2150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 076 X 051 MM. GALV. (3"" X 2"" 150 LBS.)"	
01121494	RB3X21/2150GP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 076 X 064 MM. GALV. (3"" X 2 1/2"" 150 LBS.)"	
01121495	RB3/8X1/4150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 010 X 006 MM. (3/8"" X 1/4"" 150 LBS.)"	
01121496	RB4X2150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 102 X 051 MM. (4"" X 2"" 150 LBS.)"	
01121497	RB1/2X3/8150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 013 X 010 MM. (1/2"" X 3/8"" 150 LBS.)"	
01121498	RB1/2X1/4150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 013 X 006 MM. (1/2"" X 1/4"" 150 LBS.)"	
01121499	RB3/4X1/2150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 019 X 013 MM. (3/4"" X 1/2"" 150 LBS.)"	
01121500	RB3/4X1/4150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 019 X 006 MM. (3/4"" X 1/4"" 150 LBS.)"	
01121501	RB1X1/2150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 025 X 013 MM. (1"" X 1/2"" 150 LBS.)"	
01121502	RB1X3/4150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 025 X 019 MM. (1"" X 3/4"" 150 LBS.)"	
01121503	RB1X1/4150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 025 X 006 MM. (1"" X 1/4"" 150 LBS.)"	
01121504	RB11/4X1/2150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 032 X 013 MM. (1 1/4"" X 1/2"" 150 LBS.)"	
01121505	RB11/4X3/4150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 032 X 019 MM. (1 1/4"" X 3/4"" 150 LBS.)"	
01121506	RB11/4X1150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 032 X 025 MM. (1 1/4"" X 1"" 150 LBS.)"	
01121507	RB11/2X1150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 038 X 025 MM. (1 1/2"" X 1"" 150 LBS.)"	
01121508	RB11/2X11/4150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 038 X 032 MM. (1 1/2"" X 1 1/4"" 150 LBS.)"	
01121509	RB2X1/2150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 051 X 013 MM. (2"" X 1/2"" 150 LBS.)"	
01121510	RB2X3/4150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 051 X 019 MM. (2"" X 3/4"" 150 LBS.)"	
01121511	RB2X1150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 051 X 025 MM. (2"" X 1"" 150 LBS.)"	
01121512	RB2X11/4150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 051 X 032 MM. (2"" X 1 1/4"" 150 LBS.)"	
01121513	RB2X11/2150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 051 X 038 MM. (2"" X 1 1/2"" 150 LBS.)"	
01121514	RB21/2X1150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 064 X 025 MM. (2 1/2"" X 1"" 150 LBS.)"	
01121515	RB21/2X2150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 064 X 051 MM. (2 1/2"" X 2"" 150 LBS.)"	
01121516	RB3X1150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 076 X 025 MM. (3"" X 1"" 150 LBS.)"	
01121517	RB3X2150HMP	"RED. BUSHING HIERRO MALEABLE 10.5 KGS. 076 X 051 MM. (3"" X 2"" 150 LBS.)"	
01121518	RCA3/8X1/4150HMP	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 010 X 006 MM. (3/8"" X 1/4"" 150 LBS.)"	
01121519	RCA4X3150GP	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 102 X 076 MM. GALV. (4"" X 3"" 150 LBS.)"	
01121520	RCA1/2X3/8150GP	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 013 X 010 MM. GALV. (1/2"" X 3/8"" 150 LBS.)"	
01121521	RCA1/2X1/4150HMP	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 013 X 006 MM. (1/2"" X 1/4"" 150 LBS.)"	
01121522	RCA3/4X1/2150HMP	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 019 X 013 MM. (3/4"" X 1/2"" 150 LBS.)"	
01121523	RCA3/4X1/2150GP	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 019 X 013 MM. GALV. (3/4"" X 1/2"" 150 LBS.)"	
01121524	RCA1X1/2150HMP	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 025 X 013 MM. (1"" X 1/2"" 150 LBS.)"	
01121525	RCA1X1/2150GP	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 025 X 013 MM. GALV. (1"" X 1/2"" 150 LBS.)"	
01121526	RCA1X3/4150HMP	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 025 X 019 MM. (1"" X 3/4"" 150 LBS.)"	
01121527	RCA1X3/4150GP	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 025 X 019 MM. GALV. (1"" X 3/4"" 150 LBS.)"	
01121528	RCA1X1/4150GP	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 025 X 006 MM. GALV. (1"" X 1/4"" 150 LBS.)"	
01121529	RCA11/4X1/2150HMP	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 032 X 013 MM. (1 1/4"" X 1/2"" 150 LBS.)"	
01121530	RCA11/4X1/2150GP	"RED. CAMPANA DE HIERRO MALEABLE 10.5 KGS. 032 X 013 MM. GALV. (1 1/4"" X 1/2"" 150 LBS.)"	
