 CODIGO,CLAVE,DESCRIPCION,
01620307,TPVC440DWVTR,"TUBO DE PVC DWV DE 102 MM. (4"" CED. 40) 2030233 TR",
01302218,TSC1040TM,"TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 09.3 MM. (10"" CED. 40)",
01103311,CP21/2F905,"COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 064 MM. (2 1/2"")",
01103312,CP8F905,"COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 203 MM. (8"")",
01402210,VCP3F794KIT,"VALV. CONTROLADORA DE PRESION VICTAULIC FIGURA 794 DE 076 MM. BRID. (3"") C/RANGO 2.9-11.6 PSI INC. TUBO CAPILAR V030794116",
01402211,VCP21/2F794KIT,"VALV. CONTROLADORA DE PRESION VICTAULIC FIGURA 794 DE 064 MM. BRID. (2 1/2"") C/RANGO 2.9-11.6 PSI INC. TUBO CAPILAR V024794116",
01402212,VCP2F793KIT,"VALV. CONTROLADORA DE PRESION VICTAULIC FIGURA 793 DE 051 MM. (2"") INC. TUBO CAPILAR V020793CBV",
01302220,TSC1080SAI304,"TUBO A/INOX. S/COSTURA T-304 DE 273.1 X 12.7 MM. (10"" CED. 80S)",
01302221,TCC340ULFM,TUBO DE A/C C/C DE 088.9 X 05.5 MM. (3 CED. 40) UL/FM,
01103326,CP2F905,"COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 051 MM. (2"")",
01302222,TCC6GRYC,"TUBO A/C CON COSTURA DE 168.3 PARED GRUESA  PESADO GALV. ROSC. (6"" CONDUIT) CON COPLE",
01302223,TSC3XXS,"TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 15.2 MM. (3"" CED. XXS)",
01302225,TCC3/440TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 02.9 MM. (3/4"" CED. 40)",
01302226,TSC180TM,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 04.6 MM. (1"" CED. 80)",
01302227,TCC11/440RA,"TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 03.6 MM. RANURADO (1 1/4"" CED. 40)",
01302228,TCC11/440GL,"TUBO DE ACERO AL CARBON CON COSTURA  DE 042.2 X 03.6 MM. GALV. LISO (1 1/4"" CED. 40)",
01302041,TCPVC11/4BLAZE,"TUBO DE CPVC DE 032 MM. BLAZE (1 1/4"")",
01302229,TCPVC21/280CORZAN,"TUBO DE CPVC CORZAN DE 064 MM.  (2 1/2"" CED. 80)",
01302230,TCC210AI316,"TUBO A/INOX. C/COSTURA T-316 DE 060.3 X 02.8 MM. (2"" CED. 10)",
01302231,TCC11/210AI316,"TUBO A/INOX. C/COSTURA T-316 DE 048.3 X 02.1 MM. (1 1/2"" CED. 10)",
01302232,TCC110AI316,"TUBO A/INOX. C/COSTURA T-316 DE 033.4 X 02.8 MM. (1"" CED 10)",
01302233,TCC1820,"TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 7.92 MM. (18"" CED. 20)",
01302235,TSC3/480AI304,"TUBO A/INOX. S/COSTURA T-304 DE 026.7 X 03.9 MM. (3/4"" CED. 80)",
01302236,TSC640GRA,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. GALV. RAN (6"" CED. 40)",
01302237,TSC440GRA,"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. GALV. RAN (4"" CED. 40)",
01302238,TSC21/240GRA,"TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 05.2 MM. GALV. RAN (2 1/2"" CED. 40)",
01302239,TSC11/440GRA,"TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 03.6 MM. GALV. RAN (1 1/4"" CED. 40)",
01302240,TSC240GRA,"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. GALV. RAN. (2"" CED. 40)",
01302241,TCC31/20AI316,"TUBO A/INOX. C/COSTURA T-316 DE 101.6 X 4.33 MM. (3 1/2"" CED. 10)",
01302242,TCC210AI316TM,"TUBO A/INOX. C/COSTURA T-316 DE 60.3 X 2.8 MM. (2"" CED. 10)",
01302243,TCC11/210AI316TM,"TUBO A/INOX. C/COSTURA T-316 DE 48.3 X 2.08 MM. (1 1/2"" CED. 10)",
01302244,TCC110AI316TM,"TUBO A/INOX. C/COSTURA T-316 DE 33.4 X 2.77 MM (1"" CED 10)",
01302245,TCC1620TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 406 X 07.9 MM. (16"" CED. 20)",
01302246,TCC1820TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 7.92 MM. (18"" CED. 20)",
01302248,TCC1820TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 7.92 MM. (18"" CED. 20)",
01302247,TSC140TM,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. (1"" CED. 40)",
01302249,TSC440TM,"TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. (4"" CED. 40)",
01302250,TCC1/240TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 021.3 X 02.8 MM. (1/2"" CED. 40)",
01302251,TCC1420TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 356 X 07.9 MM. (14"" CED. 20)",
01302252,TCC840TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 08.2 MM. (8"" CED. 40)",
01302253,TCC140GRTM,"TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 03.4 MM. GALV. ROSC.(1"" CED. 40)",
01302254,TCC21/240GRTM,"TUBO DE ACERO AL CARBON CON COSTURA DE 073.0 X 05.2 MM. GALV. ROSC. (2 1/2"" CED. 40)",
01302255,TCC240GRTM,"TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM. GALV. ROSC. (2"" CED. 40)",
01302256,TCC1/240GRTM,"TUBO DE ACERO AL CARBON CON COSTURA DE 021.3 X 02.8 MM. GALV. ROSC. (1/2"" CED. 40)",
01302257,TCC3/440GRTM,"TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 02.9 MM. GALV. ROSC. (3/4"" CED. 40)",
01302258,TCC1020TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 06.3 MM. (10"" CED. 20)",
01302259,TSC180TM1,"COD. ART. R03060005 TUBO DE ACERO AL CARBON SIN COSTURA ASTM A53 GR. A 033.4 X 04.6 MM. (1"" CED. 80) ASTM A53 PARA USO ESTRUCTURAL",
01620399,TCPVC2RD13.5BLZ10FT,"TUBO DE CPVC RD 13.5 DE 2"" 10FT H1350200CO1500",
01302260,TSC1830,"TUBO DE ACERO AL CARBON SIN COSTURA 457 X 11.1 MM. (18"" CED. 30)",
01302261,TCC18X1/4,"TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 0.250 MM. (18"" X 1/4"")",
01302262,TSC240RA,"TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. RAN. (2"" CED. 40)",
01302263,TSC11/440RA,"TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 03.6 MM. RAN. (1 1/4"" CED. 40)",
01302264,TSC140RA,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. RAN. (1"" CED. 40)",
01302265,TPVC1440,"TUBO DE PVC DE 305 MM. DWV (14"" CED. 40) ",
01302266,TSC140RA,"TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. RAN. (1"" CED. 40)",
01302267,TSC11/440RA,"TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 03.6 MM. RAN. (1 1/4"" CED. 40)",
01302268,TCC11/410AI316,"TUBO A/INOX. C/COSTURA T-316 DE 42.2 X 2.08 MM. (1 1/4"" CED. 10)",
01302269,TCC60X9.5,"TUBO DE ACERO AL CARBON CON COSTURA DE 1524 X 09.5 MM. (60"" X 3/8"")",
01302270,TSC1/280CH,"TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 03.7 MM. (1/2"" CED. 80)",
01302271,TSC2420E,"TUBO DE ACERO AL CARBON SIN COSTURA 610 X 09.5 MM. (24"" CED. 20)",
01620423,TPCS6S35,"TUBO DE POLIETILENO CORRUGADO DE 150 MM. SANIT. SERIE 35 (6"")",
01302273,TSC11/440AI304,"TUBO A/INOX. C/COSTURA T-304 DE 042.2 X 03.6 MM. (11/4"" CED 40)",
01302274,TCC60X9.5,"TUBO DE ACERO AL CARBON CON COSTURA DE 1524 X 9.5 MM. (60"" X .375"")",
01302275,TSC2420PSL2E,"TUBO DE ACERO AL CARBON SIN COSTURA 610 X 09.5 MM. PSL2 (24"" CED. 20)",
01302276,TCC11/240RA,"TUBO DE A/C C/C DE 048.3 X 02.8 MM. RAN. (1 1/2"" CED. 40)",
01302277,TSC3/440CH,"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 02.9 MM. (3/4"" CED. 40)",
01302278,TSC11/440CH,"TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 03.6 MM. (1 1/4"" CED. 40)",
01302279,TSC11/240CH,"TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 03.7 MM. (1 1/2"" CED. 40)",
01302280,TSC11/280CH,"TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 05.1 MM. (1 1/2"" CED. 80)",
01620434,TPVC11/240HIDTM,"TUBO DE PVC DE 038 MM. HID. (11/2"" CED. 40)",
01620435,TPVC140HID,"TUBO DE PVC DE 025 MM. HID. (1"" CED. 40)",
01620457,TCPVC3/4CTS,"TUBO DE CPVC DE 019 MM. CTS (3/4"")",
01302283,TSC840TM,"COD. ART. R01490001 TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 08.2 MM. (8"" CED. 40)",
01302284,TSC1280TM,"TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 17.5 MM. (12"" CED. 80)",
013602285,TSC12X9.5TM,"TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 09.5 MM. (12"" X 3/8"")",
01302285,TSC12X9.5TM,"TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 09.5 MM. (12"" X 3/8"")",
01302281,TSC440TM,"COD.ART.R01130002 TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. (4"" CED. 40)",
01302282,TSC680TM,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 11.0 MM. (6"" CED. 80)",
01302286,TSC2220,"TUBO DE ACERO AL CARBON SIN COSTURA 559 X 09.5 MM. (22"" CED. 20)",
01302287,TCC11/480TME,COD. ART. R03070003 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 GR. A DE 1 1/4 DE DIAMETRO,
01302288,TCC180TME,"COD. ART. R03060004 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 GR. A DE 1"" DE DIAMETRO",
01302289,TCC3/480TME,"COD. ART. R03050003 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 Gr. A DE 3/4"" DE DIAMETRO",
01302290,TCC11/480TME2,COD. ART. R03070001 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 GR. A DE 1 1/4 DE DIAMETRO,
01302291,TCC180TME2,"COD. ART. R03060001 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 GR. A DE 1"" DE DIAMETRO",
01610018,TCPVC21/2RD13.5BLZGF,"TUBO DE CPVC RD 13.5 DE 2-1/2"" H1350250CO1000",
01302292,TCC820TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 06.3 MM. (8"" CED. 20)",
01302293,TSC11/440TM,"TUBO DE ACERO AL CARBON SIN COSTURA 6.3 X 03.6 MM. (1/4"" CED. 40)",
01302294,TCC1040TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 09.3 MM. (10"" CED. 40)",
01620462,TPVC20040,TUBO DE PVC CED-40 DE 200 MM.,
01620463,TPVC10040,TUBO DE PVC CED-40 DE 100 MM.,
01402329,VCP4F794KIT,"VALV. CONTROLADORA DE PRESION VICTAULIC FIGURA 794 DE 102 MM. BRID. (4"") C/RANGO 2.9-11.6 PSI INC. TUBO CAPILAR V040794116",
01302295,TCC3/480TME3,"COD. ART. R03050001 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 Gr. A DE 3/4"" DE DIAMETRO",
01302296,TCC1860,"TUBO DE ACERO AL CARBON CON COSTURA LONG API 5L Gr. B ESP. 0.750 (18"" CED. 60)",
01302297,TCC60X9.5TM,"TUBO DE ACERO AL CARBON CON COSTURA DE 1524 X 9.5 MM. (60"" X .375"")",
01620515,TCPVC2RD13.5BLZ10FT,"TUBO DE CPVC RD 13.5 DE 2"" 10FT H1350200CO1500",
01620516,TCPVC21/2RD13.5BLZ10FT,"TUBO DE CPVC RD 13.5 DE 21/2"" 10FT H1350200CO1500",
01620517,TCPVC3RD13.5BLZ10FT,"TUBO DE CPVC RD 13.5 DE 3"" 10FT H1350200CO1500",
01620519,TCPVCRD13.5X25FG,TUBO DE CPVC FG RD 13.5 DE 025 MM.,
01302298,TCC440AI316TM,"COD. ART. R82110001 TUBO A/INOX. C/COSTURA T-316 DE 114.3 X 06.0 MM. (4"" CED. 40)",
01302299,TPVC1CONDUIVERDE,"TUBO DE PVC CONDUIT PESADO DE 013 MM. VERDE (1/2"")",
01302300,TPVC3/4CONDUIVERDE,"TUBO DE PVC CONDUIT PESADO DE 3MTS VERDE (3/4"")",
01302301,TPVC1CONDUIVERDE,"TUBO DE PVC CONDUIT PESADO DE 3MTS VERDE (1"") ",
01302302,TPVC11/4CONDUIVERDE,"TUBO DE PVC CONDUIT PESADO DE 3MTS VERDE (11/4"")",
01302303,TPVC11/2CONDUIVERDE,"TUBO DE PVC CONDUIT PESADO DE 3MTS VERDE (11/2"")",
01302304,TPVC2CONDUIVERDE,"TUBO DE PVC CONDUIT PESADO DE 3MTS VERDE (2"")",
01302305,TPVC21/2CONDUIVERDE,"TUBO DE PVC CONDUIT PESADO DE 3MTS VERDE (21/2"")",
01302306,TPVC280,"TUBO DE PVC DE 051 MM. (2"" CED. 80)",
01302307,TPVC4CONDUIVERDE,"TUBO DE PVC CONDUIT PESADO DE 3MTS VERDE (4"")",
01302308,TPVC6CONDUIVERDE,"TUBO DE PVC CONDUIT PESADO DE 3MTS VERDE (6"")",
01620535,CP1/2TPVCP,"COPLE PARA TUBO CONDUIT DE PVC PESADO VERDE DE 013 MM (1/2"")",
01620536,CP3/4TPVCP,"COPLE PARA TUBO CONDUIT DE PVC PESADO VERDE DE 019 MM (3/4"")",
01620537,CP1TPVCP,"COPLE PARA TUBO CONDUIT DE PVC PESADO VERDE DE 025 MM (1"")",
01620538,CP11/4TPVCP,"COPLE PARA TUBO CONDUIT DE PVC PESADO VERDE DE 032 MM (11/4"")",
01620539,CP11/2TPVCP,"COPLE PARA TUBO CONDUIT DE PVC PESADO VERDE DE 038 MM (11/2"")",
01620540,CP2TPVCP,"COPLE PARA TUBO CONDUIT DE PVC PESADO VERDE DE 051 MM (2"")",
01620541,CP21/2TPVCP,"COPLE PARA TUBO CONDUIT DE PVC PESADO VERDE DE 064 MM (21/2"")",
01302309,TCC3/440GL,"TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 02.9 MM. GALV. LISO (3/4"" CED. 40)",
01620542,CP3TPVCP,"COPLE PARA TUBO CONDUIT DE PVC PESADO VERDE DE 076 MM (3"")",
01620543,CP4TPVCP,"COPLE PARA TUBO CONDUIT DE PVC PESADO VERDE DE 102 MM (4"")",
01302310,TSC340AI316,"TUBO A/INOX. S/COSTURA T-316 DE 088.9 X 05.5 MM. (3"" CED. 40)",
01302312,TSC11/480TM,"COD. ART. R03070001 TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 04.9 MM. (1 1/4"" CED. 80)",
01121175,ADA6MJ,"ADAPTADOR PARA TUBO DE BRIDA X MJ DE 6""",
01121178,ADA8MJ,"ADAPTADOR PARA TUBO DE BRIDA X MJ DE 8""",
01302313,TPVC140,"TUBO DE PVC DE 025 MM. (1"" CED. 40)",
01302314,TPVC240,"TUBO DE PVC DE 051 MM. (2"" CED. 40)",
01302315,TSC1/240CH1,"TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 02.8 MM. (1/2"" CED. 40)",
01620574,TPVC680,"TUBO DE PVC EXT. LISOS DE 6"" CED. 80",
01620575,TPVC480,"TUBO DE PVC EXT. LISOS DE 4"" CED. 80",
01302316,TCC130,"TUBO MECANICO CON COSTURA DE 033.4 X 02.9 MM. (1"" CED. 30)",
01121190,AD4MJXB,"ADAPTADOR PARA TUBO DE BRIDA X MJ DE 102 MM. (4"")",
01302317,TMO420,"TUBO DE ACERO AL CARBON CED.20 DE 102MM (4"" )",
01302318,TSC440AI316TM,"COD. ART. R97850001 TUBO A/INOX. S/COSTURA T-316 DE 114.3 X 06.0 MM. (4"" CED. 40)",
01302319,TPVC11/240,"TUBO DE PVC DE 038 MM. (1 1/2"" CED. 40)",
01302320,TSC280TM,"COD. ART. R033710001 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A 106 GR. B. DE 2"" CED. 80",
01302321,TCC440GRTM,"TUBO DE ACERO AL CARBON CON COSTURA CED.40 DE 102MM GALV. ROSC.(4"" CED.40)",
01302322,TCC340GRTM,"TUBO DE ACERO AL CARBON CON COSTURA CED.40 DE 075MM GALV. ROSC.(3"" CED.40)",
01302323,TCC21/240GRTM,"TUBO DE ACERO AL CARBON CON COSTURA CED.40 DE 064MM GALV. ROSC.(21/2"" CED.40)",
01302324,TCC240GRTM,"TUBO DE ACERO AL CARBON CON COSTURA CED.40 DE 051MM GALV. ROSC.(2"" CED.40)",
01302325,TCC11/240GRTM,"TUBO DE ACERO AL CARBON CON COSTURA CED.40 DE 038MM GALV. ROSC.(11/2"" CED.40)",
01302326,TCC11/440GRTM,"TUBO DE ACERO AL CARBON CON COSTURA CED.40 DE 032MM GALV. ROSC.(11/4"" CED.40)",
01302327,TCC140GRTM,"TUBO DE ACERO AL CARBON CON COSTURA CED.40 DE 025MM GALV. ROSC.(1"" CED.40)",
01302328,TCC1/210AI304,"TUBO A/INOX. C/COSTURA T-304 DE 021.3 X 02.1 MM. (1/2"" CED. 10)",
01302329,TCC180R,"TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 04.6 MM. ROSCADO (1"" CED. 80)",
01302330,TCC280R,"TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 05.5 MM. ROSCADO (2"" CED. 80)",
01302331,TCC11/280R,"TUBO DE ACERO AL CARBON CON COSTURA DE 048.3 X 05.1 MM. ROSCADO (1 1/2"" CED. 80)",
01302332,TCC11/480R,TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 04.85 MM. ROSCADO (1 1/4 CED. 80),
01302333,TCC1010AI304,"TUBO A/INOX. C/COSTURA T-304 DE 273.1 X 04.2 MM. (10"" CED. 10)",
01302334,TCC11/410E,"TUBO DE A/C C/C DE 042.2 X 02.8 MM. LISO (1 1/4"" CED. 10) ",
01302335,TCC610E,"TUBO DE A/C C/C DE 168.3 X 03.4 MM. LISO (6"" CED. 10) SPS",
01302336,TCC11/440TMNC,"TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 03.6 MM. (1 1/4"" CED. 40)",
01302337,TCC11/480TMNC,TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 04.85 MM. (1 1/4 CED. 80),
01302338,TCC3DFNC,"TUBO DE A/C C/C DE 088.9 MM. CED. 7 LISO (3"") SPS",
01302340,TCC410RANC,"TUBO DE A/C C/C DE 114.3 X 03.0 MM. RAN. (4"" CED. 10)",
01302341,TCC21/210RANC,"TUBO DE A/C C/C DE 073.0 X 03.0 MM. RAN. (2 1/2"" CED. 10)",
01302342,TCC310RANC,"TUBO DE A/C C/C DE 088.9 X 03.0 MM. RAN. (3"" CED. 10)",
01302343,TCC3/480NC,"TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 03.9 MM. (3/4"" CED. 80)",
01302344,TCC240NC,"TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM. (2"" CED. 40)",
01302345,TCC340NC,"TUBO DE ACERO AL CARBON CON COSTURA DE 088.9 X 05.5 MM. (3"" CED. 40)",
01302346,TCC610RJARATMNC,"TUBO DE A/C C/C DE 168.3 X 03.4 MM. ROJA RAN. (6"" CED. 10)",
01302347,TCC210ENC,"TUBO DE A/C C/C DE 060.3 X 02.8 MM. ROJA RAN (2"" CED. 10)",
01121239,CP3F905,"COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 076 MM. (3"")",
01302348,TSC11/4X9.7TME,"COD. ART. R93940001 TUBO DE ACERO AL CARBON SIN COSTURA CED. XXS A-106 GR. B 042.2 X 09.7 MM. (1 1/4"" CED. XXS)",
01302349,TCC1020RA,"TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 06.3 MM. RANURADO (10"" CED. 20)",
01302350,TCC1220RA,"TUBO DE ACERO AL CARBON CON COSTURA DE 324 X 06.3 MM. RANURADO (12"" CED. 20)",
01620618,TCPVC1/280CORZAN,"TUBO DE CPVC CORZAN DE 013 MM.  (1/2"" CED. 80)",
01620619,TCPVC3/480CORZAN,"TUBO DE CPVC CORZAN DE 019 MM. (3/4"" CED. 80)",
01620620,TCPVC180CORZAN,"TUBO DE CPVC CORZAN DE 025 MM. (1"" CED. 80)",
01620621,TCPVC11/480CORZAN,"TUBO DE CPVC CORZAN DE 032 MM. (1 1/4"" CED. 80)",
01620622,TCPVC11/280CORZAN,"TUBO DE CPVC CORZAN DE 038 MM. (1 1/2"" CED. 80)",
01620623,TCPVC280CORZAN,"TUBO DE CPVC CORZAN DE 051 MM. (2"" CED. 80)",
01620625,TPVC1080,"TUBO DE PVC DE 254 MM. (10"" CED. 80)",
01302351,TCC28X9.5,"TUBO DE ACERO AL CARBON CON COSTURA DE 711 X 09.5 MM. (28"" X 3/8"")",
01620627,TPVC3HID,"TUBO DE PVC HID. CED. 40 DE 076MM.  (3"")",
0162040,TPVC80,"TUBO DE PVC DE 203 MM. (8"" CED. 80)",
01620640,TPVC880,"TUBO DE PVC DE 203 MM. (8"" CED. 80)",
01302352,TSC31/280TM,"COD. ART. R03120003 TUBO DE ACERO AL CARBON SIN COSTURA 101.6 X 08.1 MM. (3 1/2"" CED. 80)",
01302353,TSC180CHTM,"COD. ART. R03060001 TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 04.6 MM. (1"" CED. 80)",
01302354,TSC3/480CHTM,"COD.ART.R03050001 TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 03.9 MM. (3/4"" CED. 80)",
01302355,TSC5120TM,"COD. ART. R96010006 TUBO DE ACERO AL CARBON SIN COSTURA ASTM A-53 GR. B DE 5"" CED. 120.",
01620694,TCPVC1X6.10CTS,"TUBO DE CPVC  CTS  DE 025 MM.  (1"" X 6.10)",
01620695,TCPVC11/4X6.10CTS,"TUBO DE CPVC  CTS  DE 025 MM.  (11/4"" X 6.10 )",
01620696,TCPVC11/2X6.10CTS,"TUBO DE CPVC  CTS  DE 025 MM.  (11/2"" X 6.10 )",
01620697,TCPVC2CTS,"TUBO DE CPVC DE 025 MM. CTS (2"")",
01620710,TPPR63PN16GFTM,"TUBO PPR VERDE PN16 D063 2"" GFHAKAN 4002006304521",
01302356,TC3/4L,"TUBO DE COBRE  DE 019 MM. TIPO L (3/4"")",
01620711,TCPVC2FG,"TUBO DE CPVC FLOWGUARD DE 051 MM.  (2"" CED.80)",
01620712,TCPVC3/480FG,"TUBO DE CPVC FLOWGUARD DE 019 MM.  (3/4"" CED.80)",
01620713,TPVC3/480,"TUBO DE PVC  DE 019 MM.  (3/4"" CED.80)",
01620714,TCPVC1/280FG,"TUBO DE CPVC FLOWGUARD DE 013 MM.  (1/2"" CED.80)",
01620715,TPVC1/280,"TUBO DE PVC DE 013 MM.  (1/2"" CED.80)",
01620716,TPVC11/480,"TUBO DE PVC  DE 032 MM.  (1 1/4"" CED.80)",
01620717,TCPVC11/480FG,"TUBO DE CPVC FLOWGUARD DE 032 MM.  (1 1/4"" CED.80)",
01620718,TPVC11/440,"TUBO DE PVC  DE 032 MM.  (1 1/4"" CED.40)",
01510697,NISC8X2480,"TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 12.7 MM. (8"" CED. 80)",
01510709,"CT6""TP/2""CED.XXS","CORTE EN 6"" P/TUBO DE 2"" CED.XXS S/COSTURA",
01510710,"CT6""TP/6""CED.160","CORTE EN 6"" P/TUBO DE 6"" CED.160 S/COSTURA",
01510711,"CT6""TP/6""CED.120","CORTE EN 6"" P/TUBO DE 6"" CED.120 S/COSTURA",
01620757,TPVC3SC,"TUBO DE PVC DE 075 MM. SAN. CEM.  (3"")",
01620758,TPVC16ALCS25,"TUBO ALCANTARILLADO SIST. METRICO SERIE 25 C/CAMP. DE 400 MM (16"")",
01620764,TPVC1/2CTS,"TUBO DE CPVC DE 013 MM. CTS (1/2"")",
01302357,TSC1660,"TUBO DE ACERO AL CARBON SIN COSTURA 406.4 X 16.6 MM. (16"" CED. 60)",
01302358,TCC640ULFM,"TUBO DE ACERO AL CARBON C/ COSTURA DE  (6"" CED.40) UL FM",
01302359,TPVC240HID,"TUBO DE PVC DE 051 MM. HID. (2"" CED. 40)",
01302360,TPVC3/440HID,"TUBO DE PVC DE 064 MM. HID. (2 1/2"" CED. 40)",
01302361,TPVC21/240HID,"TUBO DE PVC DE 064 MM. HID. (2 1/2"" CED.40)",
01302362,TPVC05040HID,TUBO DE PVC HID.CED-40 DE 050 MM.,
01302363,TSC640TM,"TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. (6"" CED 40)",
01302364,THDPE2RD7.3,"TUBO DE HDPE DE 051 MM. RD 7.3 (2"")",
01302365,TCC30X9.5,"TUBO DE ACERO AL CARBON CON COSTURA DE 762 X 9.5 MM. (30"" CED STD)",
01302366,TCC1010RARJA,TUBO DE A/C C/C DE 273.1 X 04.70 MM. ROJA RAN. (10 CED. 10) UL FM,
01302367,TCC1040RA,TUBO DE A/C C/C DE 273.1 X 9.27 MM. ROJA RAN. (10 CED. 40) ,
01302339,TCC21/2DFRANC,"TUBO DE A/C C/C DE 073.0 MM. CED. 7 RAN. (2 1/2"") DF",
01302368,TSC3/4160CH,"TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 05.6 MM. (3/4"" CED.160)",
01620792,TPVC340HID,"TUBO DE PVC DE 075 MM. HID. (3"" CED. 40)",
01302369,TCC36X9.5,"TUBO DE ACERO AL CARBON CON COSTURA DE 36""x.375""",
01620802,TPVC08040SANN,"TUBO DE PVC SAN. CEM. DE 080 MM. (3"" CED.40)2031329",
01620806,TCPVCRD13.5X50FG,TUBO DE CPVC FG RD 13.5 DE 050 MM. 2031523,
01620826,TCPVCRD13.5X25FG,TUBO DE CPVC FG RD 13.5 DE 025 MM. 2031523,
01302370,TSC3/840CH,"TUBO DE ACERO AL CARBON SIN COSTURA 017.1 X 02.3 MM. (3/8"" CED. 40)",
01302371,TSC11/240AI304,"TUBO A/INOX. S/COSTURA T-304 DE 48.3 X 3.6 MM. ( 1 1/2"" CED. 40)",
01302372,TSC610AI304,,"TUBO A/INOX. S/COSTURA T-304 DE 168.3 X 3.4 MM. ( 6"" CED. 10)"
01620829,TPVC16ALCS20,"TUBO ALCANTARILLADO SIST. METRICO SERIE 20 C/CAMP. DE 400 MM (16"")",
01620830,THDPE10RD11,"TUBO DE HDPE DE 254 MM. RD 11 (10"")",
01620831,THDPE1/2RD11,"TUBO DE HDPE DE 013 MM. RD 11 (1/2"")",
01620832,THDPE3/4RD11,"TUBO DE HDPE DE 019 MM. RD 11 (3/4"")",
